station,valid, tmpf ,  tmpc ,  dwpf ,  dwpc
BWI,2016-05-02 15:35,M,M,M,M
BWI,2016-05-02 15:40,M,M,M,M
BWI,2016-05-02 15:45,M,M,M,M
BWI,2016-05-02 15:50,M,M,M,M
BWI,2016-05-02 15:54,59.00,15.00,57.02,13.90
DMH,2016-05-02 15:54,57.02,13.90,55.04,12.80
BWI,2016-05-02 15:55,M,M,M,M
BWI,2016-05-02 16:00,M,M,M,M
BWI,2016-05-02 16:05,M,M,M,M
BWI,2016-05-02 16:10,M,M,M,M
BWI,2016-05-02 16:14,60.98,16.10,57.02,13.90
BWI,2016-05-02 16:15,M,M,M,M
BWI,2016-05-02 16:20,M,M,M,M
BWI,2016-05-02 16:25,M,M,M,M
BWI,2016-05-02 16:30,M,M,M,M
BWI,2016-05-02 16:35,M,M,M,M
BWI,2016-05-02 16:40,M,M,M,M
BWI,2016-05-02 16:45,M,M,M,M
BWI,2016-05-02 16:50,M,M,M,M
BWI,2016-05-02 16:54,62.96,17.20,59.00,15.00
DMH,2016-05-02 16:54,59.00,15.00,55.04,12.80
BWI,2016-05-02 16:55,M,M,M,M
BWI,2016-05-02 17:00,M,M,M,M
BWI,2016-05-02 17:05,M,M,M,M
BWI,2016-05-02 17:08,64.40,18.00,59.00,15.00
BWI,2016-05-02 17:10,M,M,M,M
BWI,2016-05-02 17:15,M,M,M,M
BWI,2016-05-02 17:20,M,M,M,M
BWI,2016-05-02 17:25,M,M,M,M
BWI,2016-05-02 17:30,M,M,M,M
BWI,2016-05-02 17:33,66.02,18.90,59.00,15.00
BWI,2016-05-02 17:35,M,M,M,M
BWI,2016-05-02 17:40,M,M,M,M
BWI,2016-05-02 17:45,M,M,M,M
BWI,2016-05-02 17:50,M,M,M,M
DMH,2016-05-02 17:54,62.96,17.20,57.92,14.40
BWI,2016-05-02 17:54,68.00,20.00,60.08,15.60
BWI,2016-05-02 17:55,M,M,M,M
BWI,2016-05-02 18:00,M,M,M,M
BWI,2016-05-02 18:05,M,M,M,M
BWI,2016-05-02 18:10,M,M,M,M
BWI,2016-05-02 18:15,M,M,M,M
BWI,2016-05-02 18:20,M,M,M,M
BWI,2016-05-02 18:25,M,M,M,M
BWI,2016-05-02 18:30,M,M,M,M
BWI,2016-05-02 18:35,M,M,M,M
BWI,2016-05-02 18:40,M,M,M,M
BWI,2016-05-02 18:45,M,M,M,M
BWI,2016-05-02 18:50,M,M,M,M
BWI,2016-05-02 18:54,69.98,21.10,60.98,16.10
DMH,2016-05-02 18:54,66.92,19.40,59.00,15.00
BWI,2016-05-02 18:55,M,M,M,M
BWI,2016-05-02 19:00,M,M,M,M
BWI,2016-05-02 19:05,M,M,M,M
BWI,2016-05-02 19:10,M,M,M,M
BWI,2016-05-02 19:15,M,M,M,M
BWI,2016-05-02 19:20,M,M,M,M
BWI,2016-05-02 19:25,M,M,M,M
BWI,2016-05-02 19:30,M,M,M,M
BWI,2016-05-02 19:35,M,M,M,M
BWI,2016-05-02 19:40,M,M,M,M
BWI,2016-05-02 19:45,M,M,M,M
BWI,2016-05-02 19:50,M,M,M,M
BWI,2016-05-02 19:54,69.08,20.60,60.08,15.60
DMH,2016-05-02 19:54,66.92,19.40,59.00,15.00
BWI,2016-05-02 19:55,M,M,M,M
BWI,2016-05-02 20:00,M,M,M,M
BWI,2016-05-02 20:05,M,M,M,M
BWI,2016-05-02 20:10,M,M,M,M
BWI,2016-05-02 20:15,M,M,M,M
BWI,2016-05-02 20:20,M,M,M,M
BWI,2016-05-02 20:25,M,M,M,M
BWI,2016-05-02 20:30,M,M,M,M
BWI,2016-05-02 20:35,M,M,M,M
BWI,2016-05-02 20:40,M,M,M,M
BWI,2016-05-02 20:45,M,M,M,M
BWI,2016-05-02 20:50,M,M,M,M
DMH,2016-05-02 20:54,69.08,20.60,59.00,15.00
BWI,2016-05-02 20:54,69.08,20.60,60.08,15.60
BWI,2016-05-02 20:55,M,M,M,M
BWI,2016-05-02 21:00,M,M,M,M
BWI,2016-05-02 21:05,M,M,M,M
BWI,2016-05-02 21:10,M,M,M,M
BWI,2016-05-02 21:15,M,M,M,M
BWI,2016-05-02 21:20,M,M,M,M
BWI,2016-05-02 21:25,M,M,M,M
BWI,2016-05-02 21:30,M,M,M,M
BWI,2016-05-02 21:35,M,M,M,M
BWI,2016-05-02 21:40,M,M,M,M
BWI,2016-05-02 21:45,M,M,M,M
BWI,2016-05-02 21:50,M,M,M,M
BWI,2016-05-02 21:54,69.98,21.10,60.98,16.10
DMH,2016-05-02 21:54,68.00,20.00,59.00,15.00
BWI,2016-05-02 21:55,M,M,M,M
BWI,2016-05-02 22:00,M,M,M,M
BWI,2016-05-02 22:05,M,M,M,M
BWI,2016-05-02 22:10,M,M,M,M
BWI,2016-05-02 22:15,M,M,M,M
BWI,2016-05-02 22:20,M,M,M,M
BWI,2016-05-02 22:25,M,M,M,M
BWI,2016-05-02 22:30,M,M,M,M
BWI,2016-05-02 22:35,M,M,M,M
BWI,2016-05-02 22:40,M,M,M,M
BWI,2016-05-02 22:45,M,M,M,M
BWI,2016-05-02 22:50,M,M,M,M
BWI,2016-05-02 22:54,66.92,19.40,60.08,15.60
DMH,2016-05-02 22:54,69.08,20.60,60.98,16.10
BWI,2016-05-02 22:55,M,M,M,M
BWI,2016-05-02 23:00,M,M,M,M
BWI,2016-05-02 23:05,M,M,M,M
BWI,2016-05-02 23:10,M,M,M,M
BWI,2016-05-02 23:15,M,M,M,M
BWI,2016-05-02 23:20,M,M,M,M
BWI,2016-05-02 23:25,M,M,M,M
BWI,2016-05-02 23:30,M,M,M,M
BWI,2016-05-02 23:35,M,M,M,M
BWI,2016-05-02 23:40,M,M,M,M
BWI,2016-05-02 23:42,66.20,19.00,62.60,17.00
BWI,2016-05-02 23:45,M,M,M,M
BWI,2016-05-02 23:50,M,M,M,M
BWI,2016-05-02 23:54,64.94,18.30,60.98,16.10
DMH,2016-05-02 23:54,66.92,19.40,62.06,16.70
BWI,2016-05-02 23:55,M,M,M,M
BWI,2016-05-03 00:00,M,M,M,M
BWI,2016-05-03 00:05,M,M,M,M
BWI,2016-05-03 00:10,M,M,M,M
BWI,2016-05-03 00:15,M,M,M,M
BWI,2016-05-03 00:20,M,M,M,M
BWI,2016-05-03 00:25,M,M,M,M
BWI,2016-05-03 00:30,M,M,M,M
BWI,2016-05-03 00:35,M,M,M,M
BWI,2016-05-03 00:40,M,M,M,M
BWI,2016-05-03 00:42,64.94,18.30,62.96,17.20
BWI,2016-05-03 00:45,M,M,M,M
BWI,2016-05-03 00:50,M,M,M,M
DMH,2016-05-03 00:54,64.94,18.30,62.06,16.70
BWI,2016-05-03 00:54,64.04,17.80,62.06,16.70
BWI,2016-05-03 00:55,M,M,M,M
BWI,2016-05-03 01:00,M,M,M,M
BWI,2016-05-03 01:05,M,M,M,M
BWI,2016-05-03 01:10,M,M,M,M
BWI,2016-05-03 01:12,66.20,19.00,59.00,15.00
BWI,2016-05-03 01:15,M,M,M,M
BWI,2016-05-03 01:20,M,M,M,M
BWI,2016-05-03 01:25,M,M,M,M
BWI,2016-05-03 01:30,M,M,M,M
BWI,2016-05-03 01:31,64.94,18.30,62.96,17.20
BWI,2016-05-03 01:35,M,M,M,M
BWI,2016-05-03 01:40,M,M,M,M
BWI,2016-05-03 01:45,M,M,M,M
BWI,2016-05-03 01:50,M,M,M,M
BWI,2016-05-03 01:54,64.94,18.30,62.96,17.20
DMH,2016-05-03 01:54,64.94,18.30,62.96,17.20
BWI,2016-05-03 01:55,M,M,M,M
BWI,2016-05-03 02:00,M,M,M,M
BWI,2016-05-03 02:05,M,M,M,M
BWI,2016-05-03 02:10,M,M,M,M
BWI,2016-05-03 02:15,M,M,M,M
BWI,2016-05-03 02:16,64.04,17.80,62.06,16.70
BWI,2016-05-03 02:20,M,M,M,M
BWI,2016-05-03 02:25,M,M,M,M
BWI,2016-05-03 02:30,M,M,M,M
BWI,2016-05-03 02:35,M,M,M,M
BWI,2016-05-03 02:40,M,M,M,M
BWI,2016-05-03 02:45,M,M,M,M
BWI,2016-05-03 02:50,M,M,M,M
BWI,2016-05-03 02:54,64.04,17.80,62.06,16.70
DMH,2016-05-03 02:54,64.04,17.80,60.98,16.10
BWI,2016-05-03 02:55,M,M,M,M
BWI,2016-05-03 03:00,M,M,M,M
BWI,2016-05-03 03:05,M,M,M,M
BWI,2016-05-03 03:10,M,M,M,M
BWI,2016-05-03 03:15,M,M,M,M
BWI,2016-05-03 03:20,M,M,M,M
BWI,2016-05-03 03:25,M,M,M,M
BWI,2016-05-03 03:30,M,M,M,M
BWI,2016-05-03 03:35,M,M,M,M
BWI,2016-05-03 03:40,M,M,M,M
BWI,2016-05-03 03:45,M,M,M,M
BWI,2016-05-03 03:50,M,M,M,M
DMH,2016-05-03 03:54,62.96,17.20,60.08,15.60
BWI,2016-05-03 03:54,62.06,16.70,60.08,15.60
BWI,2016-05-03 03:55,M,M,M,M
BWI,2016-05-03 04:00,M,M,M,M
BWI,2016-05-03 04:05,M,M,M,M
BWI,2016-05-03 04:10,M,M,M,M
BWI,2016-05-03 04:15,M,M,M,M
BWI,2016-05-03 04:20,M,M,M,M
BWI,2016-05-03 04:25,M,M,M,M
BWI,2016-05-03 04:30,M,M,M,M
BWI,2016-05-03 04:35,M,M,M,M
BWI,2016-05-03 04:40,M,M,M,M
BWI,2016-05-03 04:45,M,M,M,M
BWI,2016-05-03 04:50,M,M,M,M
BWI,2016-05-03 04:54,62.06,16.70,60.08,15.60
DMH,2016-05-03 04:54,62.06,16.70,59.00,15.00
BWI,2016-05-03 04:55,M,M,M,M
BWI,2016-05-03 05:00,M,M,M,M
BWI,2016-05-03 05:05,M,M,M,M
BWI,2016-05-03 05:10,M,M,M,M
BWI,2016-05-03 05:15,M,M,M,M
BWI,2016-05-03 05:20,M,M,M,M
BWI,2016-05-03 05:25,M,M,M,M
BWI,2016-05-03 05:30,M,M,M,M
BWI,2016-05-03 05:34,60.98,16.10,60.08,15.60
BWI,2016-05-03 05:35,M,M,M,M
BWI,2016-05-03 05:40,M,M,M,M
BWI,2016-05-03 05:45,M,M,M,M
BWI,2016-05-03 05:50,M,M,M,M
BWI,2016-05-03 05:54,60.98,16.10,60.08,15.60
DMH,2016-05-03 05:54,60.98,16.10,57.92,14.40
BWI,2016-05-03 05:55,M,M,M,M
BWI,2016-05-03 06:00,M,M,M,M
BWI,2016-05-03 06:05,M,M,M,M
BWI,2016-05-03 06:10,M,M,M,M
BWI,2016-05-03 06:15,M,M,M,M
BWI,2016-05-03 06:18,60.08,15.60,59.00,15.00
BWI,2016-05-03 06:20,M,M,M,M
BWI,2016-05-03 06:25,M,M,M,M
BWI,2016-05-03 06:30,M,M,M,M
BWI,2016-05-03 06:35,M,M,M,M
BWI,2016-05-03 06:40,M,M,M,M
BWI,2016-05-03 06:45,M,M,M,M
BWI,2016-05-03 06:54,60.08,15.60,57.92,14.40
DMH,2016-05-03 06:54,60.08,15.60,57.92,14.40
BWI,2016-05-03 06:55,M,M,M,M
BWI,2016-05-03 07:00,M,M,M,M
BWI,2016-05-03 07:05,M,M,M,M
BWI,2016-05-03 07:10,M,M,M,M
BWI,2016-05-03 07:15,M,M,M,M
BWI,2016-05-03 07:17,59.00,15.00,57.92,14.40
BWI,2016-05-03 07:20,M,M,M,M
BWI,2016-05-03 07:22,59.00,15.00,57.92,14.40
BWI,2016-05-03 07:25,M,M,M,M
BWI,2016-05-03 07:30,M,M,M,M
BWI,2016-05-03 07:35,M,M,M,M
BWI,2016-05-03 07:40,M,M,M,M
BWI,2016-05-03 07:42,59.00,15.00,57.20,14.00
BWI,2016-05-03 07:45,M,M,M,M
BWI,2016-05-03 07:50,M,M,M,M
DMH,2016-05-03 07:54,60.08,15.60,57.92,14.40
BWI,2016-05-03 07:54,59.00,15.00,57.92,14.40
BWI,2016-05-03 07:55,M,M,M,M
BWI,2016-05-03 08:00,M,M,M,M
BWI,2016-05-03 08:05,M,M,M,M
BWI,2016-05-03 08:10,M,M,M,M
BWI,2016-05-03 08:15,M,M,M,M
BWI,2016-05-03 08:20,M,M,M,M
BWI,2016-05-03 08:22,59.00,15.00,57.20,14.00
BWI,2016-05-03 08:25,M,M,M,M
BWI,2016-05-03 08:30,M,M,M,M
BWI,2016-05-03 08:35,M,M,M,M
BWI,2016-05-03 08:40,M,M,M,M
BWI,2016-05-03 08:45,M,M,M,M
BWI,2016-05-03 08:50,M,M,M,M
BWI,2016-05-03 08:54,59.00,15.00,57.92,14.40
DMH,2016-05-03 08:54,60.08,15.60,57.92,14.40
BWI,2016-05-03 08:55,M,M,M,M
BWI,2016-05-03 09:00,M,M,M,M
BWI,2016-05-03 09:05,M,M,M,M
BWI,2016-05-03 09:10,M,M,M,M
BWI,2016-05-03 09:15,M,M,M,M
BWI,2016-05-03 09:20,M,M,M,M
BWI,2016-05-03 09:25,M,M,M,M
BWI,2016-05-03 09:30,M,M,M,M
BWI,2016-05-03 09:35,59.00,15.00,57.92,14.40
BWI,2016-05-03 09:40,M,M,M,M
BWI,2016-05-03 09:45,M,M,M,M
BWI,2016-05-03 09:50,M,M,M,M
DMH,2016-05-03 09:54,60.08,15.60,57.92,14.40
BWI,2016-05-03 09:54,59.00,15.00,57.92,14.40
BWI,2016-05-03 09:55,M,M,M,M
BWI,2016-05-03 10:00,M,M,M,M
BWI,2016-05-03 10:01,59.00,15.00,57.92,14.40
BWI,2016-05-03 10:05,M,M,M,M
BWI,2016-05-03 10:10,M,M,M,M
BWI,2016-05-03 10:15,M,M,M,M
BWI,2016-05-03 10:20,M,M,M,M
BWI,2016-05-03 10:25,M,M,M,M
BWI,2016-05-03 10:30,M,M,M,M
BWI,2016-05-03 10:35,M,M,M,M
BWI,2016-05-03 10:40,M,M,M,M
BWI,2016-05-03 10:43,59.00,15.00,57.92,14.40
BWI,2016-05-03 10:45,M,M,M,M
BWI,2016-05-03 10:50,M,M,M,M
DMH,2016-05-03 10:54,60.08,15.60,57.92,14.40
BWI,2016-05-03 10:54,59.00,15.00,57.92,14.40
BWI,2016-05-03 10:55,M,M,M,M
BWI,2016-05-03 11:00,M,M,M,M
BWI,2016-05-03 11:05,M,M,M,M
BWI,2016-05-03 11:10,M,M,M,M
BWI,2016-05-03 11:15,M,M,M,M
BWI,2016-05-03 11:20,M,M,M,M
BWI,2016-05-03 11:24,59.00,15.00,57.92,14.40
BWI,2016-05-03 11:25,M,M,M,M
BWI,2016-05-03 11:30,M,M,M,M
BWI,2016-05-03 11:35,M,M,M,M
BWI,2016-05-03 11:40,M,M,M,M
BWI,2016-05-03 11:45,M,M,M,M
BWI,2016-05-03 11:50,M,M,M,M
BWI,2016-05-03 11:54,59.00,15.00,57.92,14.40
DMH,2016-05-03 11:54,60.08,15.60,57.92,14.40
BWI,2016-05-03 11:55,M,M,M,M
BWI,2016-05-03 12:00,M,M,M,M
BWI,2016-05-03 12:05,M,M,M,M
BWI,2016-05-03 12:10,M,M,M,M
BWI,2016-05-03 12:15,M,M,M,M
BWI,2016-05-03 12:20,M,M,M,M
BWI,2016-05-03 12:25,M,M,M,M
BWI,2016-05-03 12:30,M,M,M,M
BWI,2016-05-03 12:35,M,M,M,M
BWI,2016-05-03 12:40,M,M,M,M
BWI,2016-05-03 12:45,M,M,M,M
BWI,2016-05-03 12:50,M,M,M,M
BWI,2016-05-03 12:54,60.08,15.60,59.00,15.00
DMH,2016-05-03 12:54,60.08,15.60,59.00,15.00
BWI,2016-05-03 12:55,M,M,M,M
BWI,2016-05-03 13:00,M,M,M,M
BWI,2016-05-03 13:05,M,M,M,M
BWI,2016-05-03 13:10,M,M,M,M
BWI,2016-05-03 13:15,M,M,M,M
BWI,2016-05-03 13:20,M,M,M,M
BWI,2016-05-03 13:25,M,M,M,M
BWI,2016-05-03 13:30,M,M,M,M
BWI,2016-05-03 13:35,M,M,M,M
BWI,2016-05-03 13:40,M,M,M,M
BWI,2016-05-03 13:45,M,M,M,M
BWI,2016-05-03 13:50,M,M,M,M
DMH,2016-05-03 13:54,60.98,16.10,59.00,15.00
BWI,2016-05-03 13:54,60.98,16.10,59.00,15.00
BWI,2016-05-03 13:55,M,M,M,M
BWI,2016-05-03 14:00,M,M,M,M
BWI,2016-05-03 14:05,M,M,M,M
BWI,2016-05-03 14:10,M,M,M,M
BWI,2016-05-03 14:15,M,M,M,M
BWI,2016-05-03 14:20,M,M,M,M
BWI,2016-05-03 14:25,M,M,M,M
BWI,2016-05-03 14:30,M,M,M,M
BWI,2016-05-03 14:35,M,M,M,M
BWI,2016-05-03 14:40,M,M,M,M
BWI,2016-05-03 14:45,M,M,M,M
BWI,2016-05-03 14:50,M,M,M,M
BWI,2016-05-03 14:54,62.06,16.70,60.08,15.60
DMH,2016-05-03 14:54,62.06,16.70,59.00,15.00
BWI,2016-05-03 14:55,M,M,M,M
BWI,2016-05-03 15:00,M,M,M,M
BWI,2016-05-03 15:05,M,M,M,M
BWI,2016-05-03 15:10,M,M,M,M
BWI,2016-05-03 15:15,M,M,M,M
BWI,2016-05-03 15:20,M,M,M,M
BWI,2016-05-03 15:25,M,M,M,M
BWI,2016-05-03 15:30,M,M,M,M
BWI,2016-05-03 15:35,M,M,M,M
BWI,2016-05-03 15:40,M,M,M,M
BWI,2016-05-03 15:45,M,M,M,M
DMH,2016-05-03 15:54,62.96,17.20,57.92,14.40
BWI,2016-05-03 15:54,62.06,16.70,60.08,15.60
BWI,2016-05-03 15:55,M,M,M,M
BWI,2016-05-03 15:56,62.06,16.70,60.08,15.60
BWI,2016-05-03 16:00,M,M,M,M
BWI,2016-05-03 16:10,M,M,M,M
BWI,2016-05-03 16:20,M,M,M,M
BWI,2016-05-03 16:25,M,M,M,M
BWI,2016-05-03 16:30,M,M,M,M
BWI,2016-05-03 16:35,M,M,M,M
BWI,2016-05-03 16:48,62.60,17.00,59.00,15.00
BWI,2016-05-03 16:50,M,M,M,M
DMH,2016-05-03 16:54,62.06,16.70,57.02,13.90
BWI,2016-05-03 16:54,62.06,16.70,57.92,14.40
BWI,2016-05-03 16:55,M,M,M,M
BWI,2016-05-03 17:00,M,M,M,M
BWI,2016-05-03 17:05,M,M,M,M
BWI,2016-05-03 17:10,M,M,M,M
BWI,2016-05-03 17:13,64.04,17.80,59.00,15.00
BWI,2016-05-03 17:15,M,M,M,M
BWI,2016-05-03 17:20,M,M,M,M
BWI,2016-05-03 17:30,M,M,M,M
BWI,2016-05-03 17:35,M,M,M,M
BWI,2016-05-03 17:40,M,M,M,M
BWI,2016-05-03 17:45,M,M,M,M
BWI,2016-05-03 17:50,M,M,M,M
BWI,2016-05-03 17:54,64.04,17.80,57.92,14.40
DMH,2016-05-03 17:54,64.04,17.80,57.02,13.90
BWI,2016-05-03 17:55,M,M,M,M
BWI,2016-05-03 18:00,M,M,M,M
BWI,2016-05-03 18:03,64.94,18.30,57.92,14.40
BWI,2016-05-03 18:05,M,M,M,M
BWI,2016-05-03 18:10,M,M,M,M
BWI,2016-05-03 18:15,M,M,M,M
BWI,2016-05-03 18:20,M,M,M,M
BWI,2016-05-03 18:30,M,M,M,M
BWI,2016-05-03 18:35,M,M,M,M
BWI,2016-05-03 18:40,M,M,M,M
BWI,2016-05-03 18:45,M,M,M,M
BWI,2016-05-03 18:50,M,M,M,M
DMH,2016-05-03 18:54,64.94,18.30,55.94,13.30
BWI,2016-05-03 18:54,64.94,18.30,57.92,14.40
BWI,2016-05-03 18:55,M,M,M,M
BWI,2016-05-03 19:00,M,M,M,M
BWI,2016-05-03 19:05,M,M,M,M
BWI,2016-05-03 19:10,M,M,M,M
BWI,2016-05-03 19:15,M,M,M,M
BWI,2016-05-03 19:20,M,M,M,M
BWI,2016-05-03 19:25,M,M,M,M
BWI,2016-05-03 19:30,M,M,M,M
BWI,2016-05-03 19:35,M,M,M,M
BWI,2016-05-03 19:40,M,M,M,M
BWI,2016-05-03 19:45,M,M,M,M
BWI,2016-05-03 19:50,M,M,M,M
DMH,2016-05-03 19:54,64.94,18.30,55.04,12.80
BWI,2016-05-03 19:54,64.04,17.80,57.92,14.40
BWI,2016-05-03 19:55,M,M,M,M
BWI,2016-05-03 20:00,M,M,M,M
BWI,2016-05-03 20:05,M,M,M,M
BWI,2016-05-03 20:08,64.40,18.00,57.20,14.00
BWI,2016-05-03 20:10,M,M,M,M
BWI,2016-05-03 20:15,M,M,M,M
BWI,2016-05-03 20:20,M,M,M,M
BWI,2016-05-03 20:25,M,M,M,M
BWI,2016-05-03 20:30,M,M,M,M
BWI,2016-05-03 20:35,M,M,M,M
BWI,2016-05-03 20:40,M,M,M,M
BWI,2016-05-03 20:45,M,M,M,M
BWI,2016-05-03 20:50,M,M,M,M
DMH,2016-05-03 20:54,64.94,18.30,55.04,12.80
BWI,2016-05-03 20:54,64.04,17.80,57.02,13.90
BWI,2016-05-03 20:55,M,M,M,M
BWI,2016-05-03 21:00,M,M,M,M
BWI,2016-05-03 21:05,M,M,M,M
BWI,2016-05-03 21:10,M,M,M,M
BWI,2016-05-03 21:15,M,M,M,M
BWI,2016-05-03 21:20,M,M,M,M
BWI,2016-05-03 21:25,M,M,M,M
BWI,2016-05-03 21:30,M,M,M,M
BWI,2016-05-03 21:35,M,M,M,M
BWI,2016-05-03 21:45,M,M,M,M
BWI,2016-05-03 21:50,M,M,M,M
BWI,2016-05-03 21:54,60.98,16.10,57.02,13.90
DMH,2016-05-03 21:54,62.96,17.20,55.94,13.30
BWI,2016-05-03 21:55,M,M,M,M
BWI,2016-05-03 22:00,M,M,M,M
BWI,2016-05-03 22:05,M,M,M,M
BWI,2016-05-03 22:10,M,M,M,M
BWI,2016-05-03 22:15,M,M,M,M
BWI,2016-05-03 22:20,M,M,M,M
BWI,2016-05-03 22:25,M,M,M,M
BWI,2016-05-03 22:30,M,M,M,M
BWI,2016-05-03 22:35,M,M,M,M
BWI,2016-05-03 22:40,M,M,M,M
BWI,2016-05-03 22:45,M,M,M,M
BWI,2016-05-03 22:50,M,M,M,M
DMH,2016-05-03 22:54,62.06,16.70,55.94,13.30
BWI,2016-05-03 22:54,60.08,15.60,55.94,13.30
BWI,2016-05-03 22:55,M,M,M,M
BWI,2016-05-03 23:00,M,M,M,M
BWI,2016-05-03 23:10,M,M,M,M
BWI,2016-05-03 23:15,M,M,M,M
BWI,2016-05-03 23:20,M,M,M,M
BWI,2016-05-03 23:25,M,M,M,M
BWI,2016-05-03 23:30,M,M,M,M
BWI,2016-05-03 23:40,M,M,M,M
BWI,2016-05-03 23:45,M,M,M,M
BWI,2016-05-03 23:50,M,M,M,M
BWI,2016-05-03 23:54,59.00,15.00,53.96,12.20
DMH,2016-05-03 23:54,60.08,15.60,53.96,12.20
BWI,2016-05-03 23:55,M,M,M,M
BWI,2016-05-04 00:00,M,M,M,M
BWI,2016-05-04 00:03,59.00,15.00,53.96,12.20
BWI,2016-05-04 00:05,M,M,M,M
BWI,2016-05-04 00:10,M,M,M,M
BWI,2016-05-04 00:15,M,M,M,M
BWI,2016-05-04 00:20,M,M,M,M
BWI,2016-05-04 00:25,M,M,M,M
BWI,2016-05-04 00:30,M,M,M,M
BWI,2016-05-04 00:35,M,M,M,M
BWI,2016-05-04 00:40,M,M,M,M
BWI,2016-05-04 00:45,M,M,M,M
BWI,2016-05-04 00:50,M,M,M,M
DMH,2016-05-04 00:54,59.00,15.00,53.06,11.70
BWI,2016-05-04 00:54,59.00,15.00,53.96,12.20
BWI,2016-05-04 00:55,M,M,M,M
BWI,2016-05-04 01:00,M,M,M,M
BWI,2016-05-04 01:05,M,M,M,M
BWI,2016-05-04 01:15,M,M,M,M
BWI,2016-05-04 01:20,M,M,M,M
BWI,2016-05-04 01:25,M,M,M,M
BWI,2016-05-04 01:30,M,M,M,M
BWI,2016-05-04 01:35,M,M,M,M
BWI,2016-05-04 01:40,M,M,M,M
BWI,2016-05-04 01:45,M,M,M,M
DMH,2016-05-04 01:54,59.00,15.00,51.98,11.10
BWI,2016-05-04 01:54,57.92,14.40,53.06,11.70
BWI,2016-05-04 01:55,M,M,M,M
BWI,2016-05-04 02:00,M,M,M,M
BWI,2016-05-04 02:05,M,M,M,M
BWI,2016-05-04 02:10,M,M,M,M
BWI,2016-05-04 02:15,M,M,M,M
BWI,2016-05-04 02:16,57.92,14.40,51.98,11.10
BWI,2016-05-04 02:20,M,M,M,M
BWI,2016-05-04 02:25,M,M,M,M
BWI,2016-05-04 02:30,M,M,M,M
BWI,2016-05-04 02:35,M,M,M,M
BWI,2016-05-04 02:40,M,M,M,M
BWI,2016-05-04 02:45,M,M,M,M
BWI,2016-05-04 02:50,M,M,M,M
DMH,2016-05-04 02:54,59.00,15.00,51.98,11.10
BWI,2016-05-04 02:54,57.02,13.90,51.98,11.10
BWI,2016-05-04 02:55,M,M,M,M
BWI,2016-05-04 03:00,M,M,M,M
BWI,2016-05-04 03:05,M,M,M,M
BWI,2016-05-04 03:10,M,M,M,M
BWI,2016-05-04 03:20,M,M,M,M
BWI,2016-05-04 03:25,M,M,M,M
BWI,2016-05-04 03:30,M,M,M,M
BWI,2016-05-04 03:35,M,M,M,M
BWI,2016-05-04 03:40,M,M,M,M
BWI,2016-05-04 03:50,M,M,M,M
DMH,2016-05-04 03:54,57.02,13.90,51.98,11.10
BWI,2016-05-04 03:54,57.02,13.90,51.98,11.10
BWI,2016-05-04 03:55,M,M,M,M
BWI,2016-05-04 04:00,M,M,M,M
BWI,2016-05-04 04:05,M,M,M,M
BWI,2016-05-04 04:10,M,M,M,M
BWI,2016-05-04 04:15,M,M,M,M
BWI,2016-05-04 04:20,M,M,M,M
BWI,2016-05-04 04:25,M,M,M,M
BWI,2016-05-04 04:30,M,M,M,M
BWI,2016-05-04 04:35,M,M,M,M
BWI,2016-05-04 04:40,M,M,M,M
BWI,2016-05-04 04:45,M,M,M,M
BWI,2016-05-04 04:50,M,M,M,M
DMH,2016-05-04 04:54,55.94,13.30,53.06,11.70
BWI,2016-05-04 04:54,55.94,13.30,53.06,11.70
BWI,2016-05-04 04:55,M,M,M,M
BWI,2016-05-04 05:00,M,M,M,M
BWI,2016-05-04 05:05,M,M,M,M
BWI,2016-05-04 05:15,M,M,M,M
BWI,2016-05-04 05:20,M,M,M,M
BWI,2016-05-04 05:25,M,M,M,M
BWI,2016-05-04 05:30,M,M,M,M
BWI,2016-05-04 05:35,M,M,M,M
BWI,2016-05-04 05:40,M,M,M,M
BWI,2016-05-04 05:45,M,M,M,M
BWI,2016-05-04 05:50,M,M,M,M
DMH,2016-05-04 05:54,55.04,12.80,53.06,11.70
BWI,2016-05-04 05:54,55.04,12.80,53.06,11.70
BWI,2016-05-04 05:55,M,M,M,M
BWI,2016-05-04 06:00,M,M,M,M
BWI,2016-05-04 06:05,M,M,M,M
BWI,2016-05-04 06:10,M,M,M,M
BWI,2016-05-04 06:15,M,M,M,M
BWI,2016-05-04 06:20,M,M,M,M
BWI,2016-05-04 06:24,53.60,12.00,51.80,11.00
BWI,2016-05-04 06:25,M,M,M,M
BWI,2016-05-04 06:30,M,M,M,M
BWI,2016-05-04 06:35,M,M,M,M
BWI,2016-05-04 06:40,M,M,M,M
BWI,2016-05-04 06:41,53.96,12.20,51.98,11.10
BWI,2016-05-04 06:45,M,M,M,M
BWI,2016-05-04 06:50,M,M,M,M
DMH,2016-05-04 06:54,53.96,12.20,51.08,10.60
BWI,2016-05-04 06:54,53.96,12.20,51.98,11.10
BWI,2016-05-04 06:55,M,M,M,M
BWI,2016-05-04 07:00,M,M,M,M
BWI,2016-05-04 07:10,M,M,M,M
BWI,2016-05-04 07:15,M,M,M,M
BWI,2016-05-04 07:35,M,M,M,M
BWI,2016-05-04 07:40,M,M,M,M
BWI,2016-05-04 07:45,M,M,M,M
BWI,2016-05-04 07:50,M,M,M,M
