variable,,T2,T2,TSK,TSK
stat,,mean,std,mean,std
domain,time,,,,
d02,2016-07-18 06:00:00,293.9764709472656,1.2288620471954346,294.4961853027344,1.4373847246170044
d02,2016-07-18 16:00:00,311.7575378417969,0.5648549795150757,315.4120178222656,1.704203724861145
d02,2016-07-19 06:00:00,296.6100158691406,1.8177334070205688,297.0813293457031,1.9065495729446411
d02,2016-07-19 16:00:00,306.3647155761719,0.6368004083633423,311.5633544921875,1.1212044954299927
d02,2016-07-20 06:00:00,293.9217834472656,0.7846540212631226,293.9027099609375,1.1731127500534058
d02,2016-07-20 16:00:00,303.19775390625,0.22835755348205566,309.3558044433594,1.0949182510375977
d02,2016-07-21 06:00:00,290.519775390625,1.7811015844345093,291.0085754394531,1.9382027387619019
d02,2016-07-21 16:00:00,306.1017150878906,0.47560423612594604,311.73480224609375,1.1651291847229004
d02,2016-07-22 06:00:00,292.6021728515625,0.8953595161437988,292.9032897949219,1.1429221630096436
d02,2016-07-22 16:00:00,311.1214904785156,0.41331058740615845,315.4580383300781,1.7038931846618652
d02,2016-07-23 06:00:00,296.7567443847656,1.1514109373092651,297.045654296875,1.3050322532653809
d02,2016-07-23 16:00:00,305.1446228027344,0.9850652813911438,308.34722900390625,2.018047332763672
d02,2016-07-24 06:00:00,296.45703125,0.9326254725456238,296.1048889160156,1.423012614250183
d02,2016-07-24 16:00:00,307.1936950683594,0.1629931926727295,313.0121765136719,1.0551080703735352
d02,2016-07-25 06:00:00,295.4212951660156,0.882976233959198,296.2181701660156,1.0260894298553467
d02,2016-07-25 16:00:00,311.2731628417969,0.3422022759914398,316.4016418457031,1.1298863887786865
d02,2016-07-26 06:00:00,299.3675842285156,1.3413029909133911,299.8240966796875,1.4918947219848633
d02,2016-07-26 16:00:00,311.8746337890625,0.41318708658218384,316.7694396972656,1.201826572418213
d02,2016-07-27 06:00:00,296.9009094238281,0.9779970645904541,297.0210876464844,1.3538718223571777
d02,2016-07-27 16:00:00,307.7768249511719,0.30345264077186584,313.2748107910156,1.4683536291122437
d02,2016-07-28 06:00:00,295.7303161621094,1.151544213294983,296.5472412109375,1.2563159465789795
d02,2016-07-28 16:00:00,306.27685546875,0.1746046096086502,312.5101318359375,0.7521214485168457
d02,2016-07-29 06:00:00,295.7973937988281,0.48131081461906433,296.3352966308594,0.7340517044067383
d02,2016-07-29 16:00:00,304.1608581542969,0.3104640245437622,310.2071838378906,0.6209329962730408
d02,2016-07-30 06:00:00,294.1085205078125,0.9999229907989502,294.7941589355469,1.117392897605896
d02,2016-07-30 16:00:00,305.2581787109375,0.19890615344047546,310.5466613769531,0.7249746918678284
d02,2016-07-31 06:00:00,292.8526306152344,0.235686793923378,293.5877380371094,0.45742157101631165
d02,2016-07-31 16:00:00,303.9253845214844,0.21733462810516357,309.8542785644531,0.8084748983383179
d02,2016-08-01 06:00:00,292.6455993652344,0.24581560492515564,293.6575622558594,0.40965768694877625
d02,2016-08-01 16:00:00,302.1041259765625,0.13891679048538208,307.1541748046875,0.727522075176239
d02,2016-08-02 06:00:00,291.5760192871094,0.2848977744579315,292.6038513183594,0.37614521384239197
