Time,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX
2016-05-31 11:00:00,27.3779907227,851.064453125,147.947784424,390.036590576,491.389587402,221.347686768,189.84046936
2016-05-31 12:00:00,28.5394592285,848.227722168,147.454559326,416.747558594,498.618499756,242.021835327,198.950714111
2016-05-31 13:00:00,28.5652160645,977.225280762,169.879318237,392.377563477,501.628997803,267.091064453,236.106811523
2016-05-31 14:00:00,29.0122680664,956.331237793,166.247161865,396.721038818,506.164123535,272.532897949,238.605667114
2016-05-31 15:00:00,29.934753418,882.754821777,153.456756592,401.345489502,510.336883545,262.698944092,210.076217651
2016-05-31 16:00:00,29.6466064453,759.88104248,132.096603394,400.348052979,503.293640137,239.354736328,192.434463501
2016-05-31 17:00:00,27.1290588379,161.177490234,28.0188465118,442.804290771,500.867889404,83.4960327148,93.4443817139
2016-05-31 18:00:00,26.9944458008,411.916778564,71.6070022583,394.572174072,481.967163086,122.193778992,111.841468811
2016-05-31 19:00:00,26.5243530273,219.384780884,38.1375160217,390.576873779,468.050964355,72.0261611938,61.0842132568
2016-05-31 20:00:00,25.3872375488,46.7155952454,8.12096977234,388.327880859,455.317718506,14.7055940628,17.5580291748
2016-05-31 21:00:00,22.0994567871,0.0,0.0,383.021820068,443.16192627,-2.16485571861,17.3712806702
2016-05-31 22:00:00,21.8970947266,0.0,0.0,380.682128906,434.792480469,-2.66615629196,12.1005134583
2016-05-31 23:00:00,21.2867736816,0.0,0.0,377.202209473,430.411376953,-2.75685620308,9.77576255798
2016-06-01 00:00:00,20.5766601562,0.0,0.0,372.398406982,425.867645264,-4.39953708649,9.22170543671
2016-06-01 01:00:00,20.5012207031,0.0,0.0,369.295623779,424.324188232,-7.48016214371,6.71487760544
2016-06-01 02:00:00,20.2371826172,0.0,0.0,368.776702881,421.488220215,-7.48515224457,4.94024419785
2016-06-01 03:00:00,21.6298217773,0.0,0.0,424.348968506,430.808746338,2.83610153198,10.4609355927
2016-06-01 04:00:00,21.9349365234,0.0,0.0,424.566253662,432.08026123,4.23934221268,8.06537628174
2016-06-01 05:00:00,21.157989502,0.0,0.0,422.776275635,429.26940918,3.1024954319,13.0526571274
2016-06-01 06:00:00,21.0090942383,3.53438282013,0.318094462156,421.285705566,427.215087891,1.79044890404,13.3561735153
2016-06-01 07:00:00,21.576171875,164.811889648,28.6506614685,370.582489014,430.732421875,22.9323387146,34.2929573059
2016-06-01 08:00:00,22.2923278809,232.839202881,40.4764213562,413.210632324,440.728668213,49.1313323975,61.2807998657
2016-06-01 09:00:00,24.1036071777,546.59967041,95.0200881958,374.268463135,459.372589111,122.355545044,124.911437988
2016-06-01 10:00:00,25.6121826172,717.125427246,124.664001465,378.341888428,473.935546875,181.81968689,170.548736572
2016-06-01 11:00:00,26.6029968262,852.421081543,148.183639526,381.283752441,484.300689697,222.892379761,218.743225098
2016-06-01 12:00:00,27.7657165527,941.126159668,163.603942871,384.734405518,492.945648193,262.500305176,245.615905762
2016-06-01 13:00:00,28.5862426758,976.550415039,169.762039185,387.222259521,498.499481201,289.587280273,247.591491699
2016-06-01 14:00:00,29.0261535645,959.454589844,166.790115356,386.388000488,500.736633301,296.99005127,240.974777222
2016-06-01 15:00:00,29.2001037598,880.624206543,153.086456299,387.206268311,499.290100098,282.092590332,215.992126465
2016-06-01 16:00:00,28.7181091309,645.757995605,112.25756073,401.751800537,489.032775879,221.188995361,153.694198608
2016-06-01 17:00:00,28.3919372559,492.079803467,85.5424118042,400.667633057,487.582641602,182.3175354,109.727615356
2016-06-01 18:00:00,27.859954834,350.56842041,60.9422683716,396.762084961,473.507965088,144.707290649,63.9208145142
2016-06-01 19:00:00,26.65625,92.5358734131,16.0862979889,421.745697021,461.081634521,60.3348007202,18.2709541321
2016-06-01 20:00:00,25.3149414062,47.7972640991,8.30900382996,386.219573975,452.309906006,26.9792366028,7.35720062256
2016-06-01 21:00:00,23.7300109863,0.0,0.0,382.859985352,441.641662598,3.32975625992,4.61425209045
2016-06-01 22:00:00,22.7909240723,0.0,0.0,408.881744385,438.559753418,3.67597866058,16.5876121521
2016-06-01 23:00:00,21.7237854004,0.0,0.0,398.320587158,431.107818604,2.20556974411,13.9136867523
