,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX,GRDFLX
2016-05-29 12:00:00,292.134643555,237.60836792,48.4966888428,400.502838135,422.81439209,63.032699585,77.6617050171,-24.0049915314
2016-05-29 13:00:00,294.033752441,362.041870117,73.8940200806,411.218383789,438.287811279,107.951286316,106.108398438,-44.4155693054
2016-05-29 14:00:00,296.357635498,726.456176758,148.272171021,372.45526123,463.433776855,209.725219727,198.170669556,-77.5486679077
2016-05-29 15:00:00,298.620605469,858.127075195,175.146713257,383.350280762,480.787963867,275.24621582,219.897415161,-89.9627304077
2016-05-29 16:00:00,300.093688965,779.780456543,159.155853271,426.923309326,493.332519531,287.334838867,190.253219604,-83.3440933228
2016-05-29 17:00:00,299.713989258,235.79598999,48.1267776489,441.6902771,463.528686523,112.491012573,20.4828796387,-36.283782959
2016-05-29 18:00:00,301.224639893,886.29864502,180.896591187,409.529968262,475.72479248,343.030090332,205.854156494,-77.1340713501
2016-05-29 19:00:00,300.159729004,294.499450684,60.1083908081,442.76361084,481.232269287,150.061065674,32.802986145,-30.7225494385
2016-05-29 20:00:00,300.933898926,707.376220703,144.377944946,404.442077637,483.994049072,276.451904297,156.472549438,-53.8028945923
2016-05-29 21:00:00,300.510375977,576.635070801,117.693244934,397.378845215,475.242218018,234.313262939,110.268432617,-38.9265174866
2016-05-29 22:00:00,299.420288086,352.372802734,71.9205093384,397.966491699,463.284667969,143.906478882,55.7522964478,-18.6848011017
2016-05-29 23:00:00,298.172912598,179.050613403,36.5448570251,390.516143799,448.626403809,73.4430389404,11.6278390884,-0.940471827984
2016-05-30 00:00:00,296.092590332,30.0286540985,6.1289525032,383.282653809,433.580505371,11.3430261612,-14.8276910782,19.9523658752
2016-05-30 01:00:00,294.617889404,0.0,0.0,420.440429688,428.544219971,4.70494222641,8.96267414093,21.344997406
2016-05-30 02:00:00,294.024658203,0.0,0.0,420.593048096,426.099456787,3.41170215607,12.3720932007,20.7272720337
2016-05-30 03:00:00,293.597503662,0.0,0.0,418.446502686,423.462646484,2.71816849709,12.5295658112,19.9175014496
2016-05-30 04:00:00,293.327575684,0.0,0.0,417.305175781,421.8019104,2.53937101364,11.5551939011,18.2911663055
