,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX,GRDFLX,TSK,QVAPOR,net_lw,r_net
2016-05-29 13:00:00,29.1410461426,989.997558594,142.995635986,378.549468994,496.106903076,472.663269043,187.519256592,-70.6457366943,307.014434814,0.0123270843178,-117.557434082,729.444488525
2016-05-29 14:00:00,29.2098022461,961.699645996,138.908309937,385.245025635,494.278320312,470.723327637,181.276687622,-62.5902709961,306.713989258,0.01226641424,-109.033294678,713.758041382
2016-05-29 15:00:00,29.4384094238,877.270446777,126.713302612,397.942779541,494.416229248,437.982543945,161.960830688,-55.7322921753,306.455718994,0.0133263319731,-96.473449707,654.083694458
2016-05-29 16:00:00,27.5186096191,191.440826416,27.6517887115,423.06338501,488.940490723,153.687805176,-31.2184658051,-8.65421390533,299.768768311,0.0131352087483,-65.8771057129,97.9119319916
2016-05-29 17:00:00,28.7415710449,588.813476562,85.0484619141,398.74508667,477.569549561,329.271118164,66.8435897827,-30.8178596497,303.46887207,0.0129370950162,-78.8244628906,424.940551758
2016-05-29 18:00:00,27.2278076172,191.479812622,27.6574268341,432.454071045,466.821594238,158.698516846,-24.5930156708,-6.09964847565,299.727020264,0.0134411957115,-34.3675231934,129.454862595
2016-05-29 19:00:00,26.0424133301,144.514373779,20.8737106323,409.155548096,448.934417725,120.206939697,-32.6798858643,1.37115001678,298.322021484,0.0135335801169,-39.7788696289,83.8617935181
2016-05-29 20:00:00,24.6887451172,27.4571094513,3.96591567993,406.708831787,438.009887695,45.4869346619,-42.1056442261,10.0613927841,296.612823486,0.0137199303135,-31.3010559082,-7.80986213684
2016-05-29 21:00:00,23.9136291504,0.0,0.0,404.772521973,434.448150635,16.2704620361,-34.1460609436,10.9497680664,296.04510498,0.0139509402215,-29.6756286621,-29.6756286621
2016-05-29 22:00:00,22.8684326172,0.0,0.0,401.772949219,429.200927734,14.0416440964,-26.6359157562,13.9847135544,295.12701416,0.0145147405565,-27.4279785156,-27.4279785156
2016-05-29 23:00:00,22.2592712402,0.0,0.0,400.328552246,425.878173828,8.6774930954,-19.5289154053,14.2768096924,294.617156982,0.0148499207571,-25.549621582,-25.549621582
2016-05-30 00:00:00,21.5453125,0.0,0.0,398.975982666,420.467437744,0.0446078144014,-3.12860393524,17.8292827606,293.589508057,0.0149222807959,-21.4914550781,-21.4914550781
2016-05-30 01:00:00,21.2043395996,0.0,0.0,397.752563477,421.710540771,0.888314843178,-10.5945968628,13.5714149475,293.812042236,0.0150798428804,-23.9579772949,-23.9579772949
2016-05-30 02:00:00,20.9379821777,0.0,0.0,393.096405029,419.944580078,-2.02720832825,-12.4984760284,12.1228351593,293.627380371,0.0150741608813,-26.8481750488,-26.8481750488
2016-05-30 03:00:00,20.3721252441,0.0,0.0,384.128082275,416.602050781,-9.59729099274,-6.90406894684,14.5108451843,292.871307373,0.0149387009442,-32.4739685059,-32.4739685059
2016-05-30 04:00:00,20.6815429688,0.0,0.0,406.043304443,420.923492432,-1.44513559341,-5.50358009338,7.4838142395,293.617828369,0.0150760356337,-14.8801879883,-14.8801879883
2016-05-30 05:00:00,20.3097473145,0.0,0.0,387.398376465,415.619018555,-13.2461194992,-7.21058034897,8.6906671524,293.097839355,0.015012063086,-28.2206420898,-28.2206420898
2016-05-30 06:00:00,20.5924316406,5.93942975998,0.856627464294,416.104736328,421.10144043,1.86577689648,0.392888903618,2.89696455002,293.757171631,0.0150464167818,-4.99670410156,0.0860981941223
